date;first_name;gender;product_name;category;price;quantity;revenue;customer_country;platform;marketing_channel;nps_score
1/31/2025;Nikolaos;Male;Content Calendar Pro;Subscription;94;1;94;Ivory Coast;Teachable;TikTok;8
09/07/2024;Dona;Female;Ultimate Planner Hub;Subscription;52;5;260;Sweden;ClickFunnels;Facebook Ads;8
12/13/2024;Bondon;Male;Webinar: Launch Your First Course;Coaching Program;122;1;122;Afghanistan;Shopify;Email;6
5/22/2025;Barde;Male;Webinar: Launch Your First Course;Template;113;3;339;Ukraine;ClickFunnels;Paid Ads;9
02/08/2025;Jania;Female;Productivity Booster Pack;Course;123;3;369;Costa Rica;Gumroad;Paid Ads;10
1/18/2025;Deni;Female;AI Course for Beginners;E-book;96;2;192;Ukraine;Gumroad;Paid Ads;6
11/22/2024;Louella;Female;AI Course for Beginners;Coaching Program;131;1;131;Sweden;ClickFunnels;Affiliate;2
11/24/2024;Royce;Male;Project Management Toolkit;Template;130;2;260;Jordan;Direct;Instagram;10
2/14/2025;Gustav;Male;Productivity Booster Pack;E-book;49;4;196;Greece;ClickFunnels;Paid Ads;7
03/06/2025;Brooke;Male;AI Course for Beginners;Subscription;81;1;81;Indonesia;Shopify;Facebook Ads;4
03/01/2025;Merissa;Female;AI Course for Beginners;Template;29;1;29;China;Kajabi;YouTube;3
6/23/2025;Nadya;Female;AI Course for Beginners;Subscription;37;5;185;China;Gumroad;Affiliate;6
04/04/2025;Wilie;Female;Masterclass: Digital Marketing;Subscription;144;1;144;Philippines;ClickFunnels;Instagram;0
10/30/2024;Yoshiko;Female;Notion Second Brain;Subscription;58;4;232;Saint Vincent and the Grenadines;Kajabi;Instagram;3
09/10/2024;Danell;Female;Content Calendar Pro;Template;92;4;368;China;Gumroad;Organic Search;2
6/18/2025;Lonnard;Male;Masterclass: Digital Marketing;Template;44;2;88;Russia;Shopify;Email;1
8/26/2024;Minetta;Female;Habit Tracker for Creators;Template;122;3;366;United States;Kajabi;Email;1
3/14/2025;Maryanna;Female;Webinar: Launch Your First Course;Webinar;91;3;273;Oman;ClickFunnels;Organic Search;8
10/16/2024;Bartholomew;Male;Productivity Booster Pack;Webinar;36;1;36;Indonesia;Teachable;Facebook Ads;9
9/21/2024;Marvin;Male;Financial Tracker;Subscription;48;4;192;China;Kajabi;Email;10
2/27/2025;Davon;Male;Webinar: Launch Your First Course;Course;74;5;370;Brazil;Shopify;Paid Ads;6
08/04/2024;Oralee;Female;Content Calendar Pro;Coaching Program;48;4;192;Vietnam;Direct;YouTube;0
03/03/2025;Selia;Non-binary;AI Course for Beginners;Course;117;4;468;Philippines;Kajabi;Paid Ads;3
10/11/2024;Raimondo;Male;Project Management Toolkit;Webinar;47;1;47;Sweden;Teachable;TikTok;6
8/15/2024;Eydie;Female;Webinar: Launch Your First Course;Template;129;1;129;China;ClickFunnels;Organic Search;2
4/13/2025;Nap;Non-binary;Project Management Toolkit;E-book;105;4;420;Russia;Gumroad;YouTube;1
05/12/2025;Caldwell;Male;Productivity Booster Pack;Subscription;27;5;135;France;Kajabi;Paid Ads;9
02/02/2025;Patten;Male;Notion Second Brain;Course;98;5;490;Poland;ClickFunnels;Email;9
08/11/2024;Starlene;Genderqueer;Notion Second Brain;Course;56;2;112;Papua New Guinea;ClickFunnels;YouTube;5
06/04/2025;Fredric;Male;Habit Tracker for Creators;Coaching Program;110;5;550;Indonesia;Gumroad;TikTok;4
7/18/2024;Jacinda;Female;Masterclass: Digital Marketing;E-book;145;3;435;Tunisia;Shopify;YouTube;10
6/20/2025;Dietrich;Male;Project Management Toolkit;Coaching Program;102;5;510;Russia;Shopify;Email;3
9/23/2024;Ruben;Male;Masterclass: Digital Marketing;Subscription;105;5;525;China;Gumroad;Affiliate;1
05/02/2025;Kaile;Female;AI Course for Beginners;Subscription;76;3;228;Colombia;Teachable;Paid Ads;8
6/15/2025;Collette;Female;Ultimate Planner Hub;Template;61;4;244;Philippines;Kajabi;Organic Search;3
01/02/2025;Maris;Female;Productivity Booster Pack;Webinar;100;1;100;China;Kajabi;TikTok;5
3/31/2025;Ibby;Female;Financial Tracker;Webinar;99;4;396;Philippines;Shopify;Instagram;3
05/04/2025;Pollyanna;Female;Financial Tracker;Course;86;4;344;Vietnam;ClickFunnels;Organic Search;5
12/19/2024;Jeannine;Female;Ultimate Planner Hub;Subscription;67;1;67;Russia;ClickFunnels;Affiliate;4
5/23/2025;Millisent;Female;Webinar: Launch Your First Course;Template;84;5;420;Iran;Kajabi;Affiliate;3
1/22/2025;Dyann;Female;Notion Second Brain;Webinar;51;1;51;Russia;Teachable;Organic Search;7
2/18/2025;Terrell;Agender;Productivity Booster Pack;Template;112;5;560;Chad;Shopify;TikTok;10
10/27/2024;Octavia;Female;Masterclass: Digital Marketing;Coaching Program;118;4;472;Indonesia;Teachable;Instagram;2
05/11/2025;Avigdor;Male;Project Management Toolkit;E-book;56;3;168;Greece;Shopify;Email;4
05/08/2025;Bing;Male;Content Calendar Pro;Template;42;4;168;Mexico;Direct;Instagram;2
12/06/2024;Lishe;Female;AI Course for Beginners;E-book;58;2;116;Peru;Shopify;Affiliate;4
04/05/2025;Leelah;Female;Masterclass: Digital Marketing;Coaching Program;87;3;261;Philippines;Shopify;YouTube;5
8/26/2024;Jerrie;Male;Financial Tracker;Coaching Program;46;5;230;United States;ClickFunnels;Paid Ads;8
8/20/2024;Valeria;Female;Content Calendar Pro;Template;24;5;120;Portugal;Shopify;YouTube;9
1/23/2025;Beilul;Female;Project Management Toolkit;E-book;72;5;360;Sweden;Gumroad;Paid Ads;9
3/21/2025;Reginald;Male;Project Management Toolkit;Subscription;83;3;249;Indonesia;Direct;Facebook Ads;10
7/19/2024;Gabe;Male;Project Management Toolkit;Coaching Program;108;5;540;Ukraine;ClickFunnels;Facebook Ads;2
05/04/2025;Faye;Female;Content Calendar Pro;Subscription;128;1;128;Russia;Kajabi;Facebook Ads;5
3/25/2025;Hakim;Male;Content Calendar Pro;E-book;30;3;90;China;Teachable;Instagram;5
02/06/2025;Bendix;Male;Notion Second Brain;Webinar;103;3;309;Ukraine;Direct;Facebook Ads;1
06/05/2025;Aleksandr;Male;Habit Tracker for Creators;E-book;66;4;264;Russia;Kajabi;Email;0
12/04/2024;Horten;Male;Webinar: Launch Your First Course;Subscription;22;4;88;China;Teachable;YouTube;3
11/16/2024;Korey;Male;Project Management Toolkit;Course;23;3;69;Nigeria;Kajabi;YouTube;10
05/03/2025;Brenn;Female;Habit Tracker for Creators;Coaching Program;131;3;393;Indonesia;Direct;YouTube;7
03/09/2025;Connor;Male;Project Management Toolkit;Subscription;87;2;174;Ireland;Gumroad;Paid Ads;5
9/20/2024;Gardener;Male;Webinar: Launch Your First Course;Coaching Program;41;3;123;Poland;Shopify;Email;7
04/12/2025;Dania;Female;Webinar: Launch Your First Course;Template;60;2;120;Serbia;Direct;Email;9
06/05/2025;Thalia;Female;Financial Tracker;Template;64;5;320;Czech Republic;Direct;Organic Search;3
05/03/2025;Grenville;Male;Habit Tracker for Creators;Webinar;43;5;215;China;ClickFunnels;TikTok;10
5/17/2025;Gale;Male;Notion Second Brain;Coaching Program;37;3;111;Indonesia;Shopify;Email;8
06/07/2025;Temple;Male;Productivity Booster Pack;Template;83;3;249;Portugal;Kajabi;Instagram;4
8/17/2024;Grenville;Male;Ultimate Planner Hub;Subscription;121;3;363;China;Teachable;Organic Search;3
6/22/2025;Jill;Female;Masterclass: Digital Marketing;Course;122;1;122;Sweden;Direct;Email;3
4/19/2025;Rozalin;Female;Habit Tracker for Creators;E-book;70;3;210;Ukraine;Shopify;Paid Ads;7
11/13/2024;Manuel;Male;Content Calendar Pro;Subscription;90;3;270;China;Direct;Facebook Ads;5
10/20/2024;Jobey;Female;Ultimate Planner Hub;Template;100;2;200;China;ClickFunnels;Affiliate;8
04/11/2025;Rhoda;Female;Ultimate Planner Hub;Subscription;87;4;348;China;Teachable;Affiliate;3
09/05/2024;Fionnula;Female;Content Calendar Pro;Course;63;2;126;China;Direct;Affiliate;7
6/30/2024;Letta;Female;Content Calendar Pro;Webinar;46;3;138;Norway;Teachable;Affiliate;7
1/17/2025;Kit;Male;Masterclass: Digital Marketing;Coaching Program;69;3;207;China;Shopify;YouTube;4
01/04/2025;Rowney;Male;Productivity Booster Pack;Coaching Program;48;3;144;Germany;Gumroad;TikTok;2
10/11/2024;Rosie;Non-binary;Financial Tracker;Template;33;2;66;Russia;Shopify;Email;0
11/09/2024;Minnnie;Non-binary;Content Calendar Pro;Webinar;134;5;670;Sudan;ClickFunnels;Facebook Ads;4
5/18/2025;Der;Male;Masterclass: Digital Marketing;Webinar;147;1;147;Netherlands;Kajabi;Paid Ads;1
05/06/2025;Terence;Male;Habit Tracker for Creators;Course;75;2;150;Czech Republic;Gumroad;Facebook Ads;8
3/19/2025;Enos;Male;Webinar: Launch Your First Course;Webinar;22;2;44;China;Direct;TikTok;4
01/07/2025;Katherine;Female;Content Calendar Pro;Course;118;2;236;Sweden;ClickFunnels;YouTube;3
8/13/2024;Murdoch;Male;Financial Tracker;E-book;118;2;236;Indonesia;Kajabi;Email;0
08/02/2024;Tomkin;Genderfluid;Project Management Toolkit;Webinar;67;1;67;Indonesia;Direct;Facebook Ads;0
05/04/2025;Carrissa;Female;Ultimate Planner Hub;Webinar;56;5;280;Poland;Gumroad;Facebook Ads;10
02/01/2025;Alfie;Male;Notion Second Brain;Coaching Program;31;5;155;Argentina;Teachable;YouTube;3
10/31/2024;Boy;Male;Webinar: Launch Your First Course;Coaching Program;122;4;488;Indonesia;Direct;Instagram;4
4/20/2025;Joeann;Female;Masterclass: Digital Marketing;Course;135;5;675;Russia;Teachable;Organic Search;4
02/11/2025;Garv;Male;Ultimate Planner Hub;Course;138;3;414;Thailand;Kajabi;Organic Search;4
2/17/2025;Seymour;Male;Habit Tracker for Creators;Course;21;3;63;China;ClickFunnels;Email;4
3/20/2025;Angelico;Male;Financial Tracker;Webinar;44;3;132;Indonesia;Direct;Facebook Ads;10
7/24/2024;Dorree;Female;Notion Second Brain;E-book;52;2;104;United States;Direct;Facebook Ads;3
8/28/2024;Tracey;Female;Ultimate Planner Hub;Template;88;1;88;Russia;Kajabi;Affiliate;3
1/19/2025;Bonnee;Genderqueer;Habit Tracker for Creators;Coaching Program;63;1;63;Portugal;ClickFunnels;Instagram;4
4/19/2025;Elinor;Non-binary;Productivity Booster Pack;Template;59;4;236;Dominican Republic;ClickFunnels;Instagram;2
08/05/2024;Yulma;Male;Financial Tracker;Webinar;95;4;380;Canada;Kajabi;Organic Search;10
12/26/2024;Aeriela;Genderfluid;Habit Tracker for Creators;Template;47;2;94;China;Gumroad;TikTok;7
9/29/2024;Adelle;Female;Ultimate Planner Hub;Subscription;128;1;128;Russia;Gumroad;YouTube;7
3/25/2025;Xymenes;Male;Productivity Booster Pack;Course;114;5;570;Albania;Teachable;Paid Ads;8
6/19/2025;Ailis;Female;Financial Tracker;Subscription;36;3;108;China;ClickFunnels;YouTube;3
8/29/2024;Marion;Male;Project Management Toolkit;E-book;81;3;243;Guatemala;Kajabi;Affiliate;3
11/30/2024;Maximilien;Male;Productivity Booster Pack;Coaching Program;88;4;352;China;Gumroad;Organic Search;0
12/14/2024;Katie;Female;Productivity Booster Pack;E-book;82;4;328;China;Direct;Affiliate;6
03/11/2025;Eada;Female;Masterclass: Digital Marketing;E-book;114;5;570;China;Teachable;Organic Search;2
3/30/2025;Mariquilla;Female;AI Course for Beginners;Course;123;5;615;Indonesia;Direct;TikTok;3
07/06/2024;Kaycee;Female;Ultimate Planner Hub;E-book;36;5;180;Brazil;Teachable;Organic Search;1
12/26/2024;Carlene;Female;Project Management Toolkit;Webinar;139;5;695;Portugal;Direct;Affiliate;5
11/17/2024;Elizabeth;Female;Ultimate Planner Hub;E-book;76;1;76;Central African Republic;Kajabi;Organic Search;10
07/07/2024;Arleyne;Female;Content Calendar Pro;Subscription;26;1;26;Japan;Shopify;Paid Ads;2
8/14/2024;Maryanne;Female;Ultimate Planner Hub;Subscription;140;1;140;China;Gumroad;Instagram;0
4/30/2025;Ermina;Female;Ultimate Planner Hub;Template;93;2;186;Greece;ClickFunnels;Instagram;6
12/13/2024;Herb;Male;AI Course for Beginners;Template;63;4;252;Peru;Teachable;Email;1
05/05/2025;Archaimbaud;Male;Content Calendar Pro;E-book;98;1;98;Azerbaijan;Gumroad;YouTube;2
03/07/2025;Sidonia;Female;Ultimate Planner Hub;E-book;99;2;198;China;ClickFunnels;Instagram;2
08/04/2024;Griff;Male;Productivity Booster Pack;E-book;32;2;64;Indonesia;Kajabi;TikTok;4
10/16/2024;Nichole;Female;Ultimate Planner Hub;Course;131;3;393;Indonesia;Gumroad;Organic Search;0
09/09/2024;Jessie;Genderfluid;Ultimate Planner Hub;Subscription;123;2;246;China;Gumroad;Organic Search;2
1/13/2025;Gilbert;Male;Project Management Toolkit;Template;49;3;147;Albania;Kajabi;Paid Ads;4
01/04/2025;Mervin;Male;Webinar: Launch Your First Course;Course;32;4;128;Argentina;ClickFunnels;Facebook Ads;8
04/08/2025;Nicolais;Male;Content Calendar Pro;Webinar;135;2;270;Philippines;Kajabi;Paid Ads;6
5/15/2025;Drucill;Female;Habit Tracker for Creators;Coaching Program;116;2;232;Tajikistan;Kajabi;Email;6
1/18/2025;Miller;Male;AI Course for Beginners;Template;106;2;212;Nepal;ClickFunnels;YouTube;8
01/03/2025;Zoe;Genderfluid;Notion Second Brain;Template;118;2;236;Indonesia;Direct;Paid Ads;5
9/29/2024;Nelle;Genderfluid;Ultimate Planner Hub;Coaching Program;43;5;215;Greece;ClickFunnels;Instagram;8
12/15/2024;Sammy;Male;AI Course for Beginners;Coaching Program;69;5;345;Indonesia;Teachable;Affiliate;2
04/07/2025;Karena;Female;Content Calendar Pro;Webinar;87;4;348;China;Kajabi;Facebook Ads;2
3/30/2025;Christy;Genderfluid;Project Management Toolkit;Coaching Program;118;3;354;Indonesia;Kajabi;Email;4
5/24/2025;Giacopo;Male;Ultimate Planner Hub;Coaching Program;86;4;344;Philippines;Gumroad;TikTok;7
9/14/2024;Hendrik;Male;AI Course for Beginners;Subscription;113;3;339;Democratic Republic of the Congo;Teachable;TikTok;7
10/04/2024;Dunc;Male;Productivity Booster Pack;Coaching Program;102;5;510;Canada;Shopify;YouTube;5
9/29/2024;Catina;Female;AI Course for Beginners;Course;44;2;88;Japan;ClickFunnels;Instagram;0
4/21/2025;Glori;Female;Habit Tracker for Creators;Template;144;3;432;Indonesia;Teachable;TikTok;8
5/17/2025;Sabra;Agender;Productivity Booster Pack;Course;92;2;184;Indonesia;Teachable;Affiliate;2
7/18/2024;Ardenia;Female;Notion Second Brain;Coaching Program;110;4;440;Chile;Kajabi;Instagram;7
1/16/2025;Carmita;Female;AI Course for Beginners;Template;135;2;270;China;Direct;Instagram;5
06/03/2025;Holly;Female;Webinar: Launch Your First Course;Course;39;3;117;Philippines;Direct;Email;3
2/23/2025;Muire;Female;Financial Tracker;Webinar;42;1;42;Peru;Kajabi;Email;8
12/10/2024;Torre;Genderqueer;Notion Second Brain;Subscription;29;5;145;China;Kajabi;Paid Ads;9
8/24/2024;Vinny;Male;Productivity Booster Pack;E-book;78;5;390;China;Kajabi;Affiliate;10
01/06/2025;Cyndia;Non-binary;Masterclass: Digital Marketing;Template;30;1;30;Tanzania;Gumroad;Email;2
07/01/2024;Clary;Female;Productivity Booster Pack;Template;79;2;158;China;Gumroad;YouTube;8
11/25/2024;Kelley;Female;Project Management Toolkit;Webinar;76;2;152;Portugal;Direct;Facebook Ads;6
3/16/2025;Randall;Male;Content Calendar Pro;Template;120;4;480;Portugal;Direct;Affiliate;5
11/03/2024;Benjamin;Male;Notion Second Brain;Webinar;104;5;520;China;Direct;Instagram;5
1/29/2025;Giorgi;Male;Financial Tracker;Webinar;66;3;198;Poland;Teachable;Affiliate;10
04/04/2025;Parsifal;Male;AI Course for Beginners;Subscription;92;5;460;Brazil;ClickFunnels;Paid Ads;3
10/05/2024;Vasili;Male;Notion Second Brain;Coaching Program;52;1;52;Indonesia;Shopify;Paid Ads;9
06/12/2025;Leann;Female;Productivity Booster Pack;Template;24;3;72;Russia;Direct;Organic Search;1
7/29/2024;Tommi;Female;Financial Tracker;Course;147;2;294;China;Shopify;Paid Ads;7
11/04/2024;Gerrard;Male;Content Calendar Pro;Template;66;4;264;South Korea;Kajabi;YouTube;3
1/20/2025;Carroll;Female;Financial Tracker;Template;130;2;260;China;Kajabi;Email;6
10/27/2024;Patsy;Female;Masterclass: Digital Marketing;Coaching Program;100;1;100;Philippines;Gumroad;Paid Ads;9
10/02/2024;Karlens;Agender;Notion Second Brain;Template;139;5;695;Russia;Shopify;Paid Ads;7
06/03/2025;Coop;Male;Webinar: Launch Your First Course;E-book;58;4;232;Russia;Direct;Facebook Ads;0
2/26/2025;Dorisa;Non-binary;Financial Tracker;Subscription;50;1;50;Israel;ClickFunnels;Instagram;8
2/15/2025;Gussie;Genderfluid;Habit Tracker for Creators;Template;60;2;120;Poland;Kajabi;Affiliate;1
3/23/2025;Dorella;Female;Webinar: Launch Your First Course;Subscription;112;2;224;Panama;ClickFunnels;Affiliate;1
07/12/2024;Andrus;Male;Masterclass: Digital Marketing;Webinar;75;4;300;Philippines;ClickFunnels;Facebook Ads;9
01/01/2025;Keir;Male;AI Course for Beginners;Coaching Program;74;3;222;Azerbaijan;Teachable;YouTube;7
11/25/2024;Emelita;Agender;Project Management Toolkit;Coaching Program;86;4;344;Russia;Direct;Email;8
2/17/2025;Egan;Male;Notion Second Brain;Template;91;5;455;Venezuela;Direct;Facebook Ads;2
01/06/2025;Roland;Male;AI Course for Beginners;Webinar;148;4;592;China;Shopify;Facebook Ads;10
3/20/2025;Aluin;Male;Ultimate Planner Hub;Course;75;5;375;Bangladesh;Shopify;Organic Search;5
8/17/2024;Flss;Female;Productivity Booster Pack;Webinar;74;1;74;Colombia;Kajabi;Email;7
2/25/2025;Correna;Female;Project Management Toolkit;Course;137;2;274;Russia;Kajabi;Paid Ads;7
05/02/2025;Nilson;Male;Webinar: Launch Your First Course;Webinar;134;3;402;Panama;Direct;YouTube;6
12/18/2024;Shayne;Male;Financial Tracker;Webinar;43;5;215;China;Teachable;Paid Ads;8
9/15/2024;Mable;Female;Notion Second Brain;E-book;104;4;416;Botswana;Kajabi;Organic Search;9
7/29/2024;Belicia;Female;Notion Second Brain;Course;108;3;324;Iraq;ClickFunnels;Paid Ads;9
05/11/2025;Lindi;Female;AI Course for Beginners;Template;146;3;438;Sweden;Kajabi;Paid Ads;7
12/26/2024;Arluene;Female;Ultimate Planner Hub;Webinar;74;4;296;Peru;Gumroad;Organic Search;1
1/22/2025;Bary;Male;Productivity Booster Pack;Webinar;94;1;94;Portugal;Kajabi;Affiliate;1
10/02/2024;Ange;Female;Ultimate Planner Hub;Subscription;109;4;436;Venezuela;Gumroad;TikTok;5
3/18/2025;Darla;Female;Habit Tracker for Creators;Subscription;103;4;412;Indonesia;Direct;YouTube;7
10/01/2024;Jory;Male;Content Calendar Pro;Course;63;5;315;Poland;Kajabi;Affiliate;10
12/25/2024;Patty;Male;Habit Tracker for Creators;Coaching Program;131;2;262;Indonesia;Kajabi;Organic Search;10
9/21/2024;Charlotte;Polygender;Webinar: Launch Your First Course;Course;23;3;69;China;ClickFunnels;Instagram;0
4/22/2025;Leticia;Female;AI Course for Beginners;Coaching Program;41;3;123;Nigeria;Direct;Email;3
02/06/2025;Viviana;Female;Project Management Toolkit;Template;76;2;152;Indonesia;Gumroad;TikTok;10
02/01/2025;Else;Female;Project Management Toolkit;Course;43;2;86;China;Direct;Affiliate;8
7/28/2024;Chrystel;Female;Financial Tracker;Template;113;2;226;Peru;Shopify;Instagram;4
6/15/2025;Dasi;Female;Project Management Toolkit;Webinar;99;5;495;Vietnam;Teachable;TikTok;1
5/19/2025;Alexio;Male;Content Calendar Pro;Course;123;1;123;Azerbaijan;Kajabi;Instagram;4
9/17/2024;Ad;Male;Masterclass: Digital Marketing;Coaching Program;35;3;105;Colombia;Kajabi;Paid Ads;6
9/26/2024;Ezri;Male;Ultimate Planner Hub;Course;61;5;305;Estonia;Gumroad;Facebook Ads;5
3/17/2025;Val;Male;Financial Tracker;Course;91;4;364;Israel;Shopify;Affiliate;3
12/26/2024;Donica;Polygender;Ultimate Planner Hub;E-book;26;5;130;Poland;Kajabi;Instagram;10
09/08/2024;Walden;Male;Notion Second Brain;Webinar;77;4;308;China;Kajabi;Affiliate;3
8/18/2024;Ulysses;Male;Financial Tracker;Course;100;2;200;Indonesia;Direct;Paid Ads;9
10/11/2024;Antony;Male;Content Calendar Pro;Webinar;79;2;158;Taiwan;Shopify;TikTok;4
03/01/2025;Connor;Male;Project Management Toolkit;Webinar;69;3;207;China;Teachable;Organic Search;8
7/31/2024;Scotty;Male;Webinar: Launch Your First Course;Template;137;3;411;Luxembourg;Gumroad;YouTube;7
1/25/2025;Ariel;Female;Content Calendar Pro;Subscription;98;3;294;Indonesia;Teachable;Organic Search;5
8/13/2024;Kaylil;Female;Ultimate Planner Hub;Coaching Program;113;5;565;China;Teachable;TikTok;6
10/21/2024;Helga;Female;Webinar: Launch Your First Course;E-book;58;2;116;Germany;Kajabi;Affiliate;3
4/13/2025;Cortney;Female;Webinar: Launch Your First Course;Subscription;103;2;206;Indonesia;Kajabi;Paid Ads;4
2/21/2025;Allyson;Female;Masterclass: Digital Marketing;Webinar;144;4;576;Sweden;ClickFunnels;Organic Search;6
01/05/2025;Alberik;Male;Habit Tracker for Creators;Template;121;5;605;Colombia;Shopify;Email;7
03/08/2025;Ryley;Male;Webinar: Launch Your First Course;E-book;115;2;230;Netherlands;Gumroad;TikTok;10
06/08/2025;Orv;Polygender;Masterclass: Digital Marketing;Course;144;2;288;Russia;Kajabi;TikTok;7
11/09/2024;Lucian;Male;Ultimate Planner Hub;Webinar;50;1;50;China;Shopify;Organic Search;0
4/21/2025;Karna;Female;Notion Second Brain;Webinar;102;1;102;China;Direct;Organic Search;5
2/20/2025;Dav;Male;Content Calendar Pro;Coaching Program;131;3;393;El Salvador;Shopify;Email;7
8/22/2024;Zacharia;Male;Notion Second Brain;Course;29;3;87;United States;Gumroad;Email;1
03/09/2025;Thain;Male;Productivity Booster Pack;Webinar;75;1;75;China;Teachable;Facebook Ads;2
05/01/2025;Titus;Genderfluid;AI Course for Beginners;Course;38;1;38;China;Direct;Facebook Ads;4
08/01/2024;Otes;Male;Ultimate Planner Hub;Coaching Program;61;3;183;Sweden;ClickFunnels;Facebook Ads;3
